imei,model,capacity,color,lock_status,graded,price,updated_at,invno,invtype
350832431184953,15 PRO,128GB,BLUE,AB GRADE,TRUE,457,2025-11-18 14:00:29,20998,AB GRADE
352772254453655,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,457,2025-11-18 14:00:29,20998,AB GRADE
359642657135881,15 PRO,128GB,BLACK,AB GRADE,TRUE,457,2025-11-18 14:00:29,20998,AB GRADE
353557679978140,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
355549912978530,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
357769852377869,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
358250495481441,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
358250496927434,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
358393413221679,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
359608202152408,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
356712113213102,12 PRO MAX,256GB,GOLD,AB GRADE,TRUE,296,2025-11-18 14:00:29,20998,AB GRADE
356712118073329,12 PRO MAX,256GB,GRAPHITE,AB GRADE,TRUE,296,2025-11-18 14:00:29,20998,AB GRADE
356716116495889,12 PRO MAX,256GB,BLUE,AB GRADE,TRUE,296,2025-11-18 14:00:29,20998,AB GRADE
357014744052291,12 PRO MAX,256GB,SILVER,AB GRADE,TRUE,296,2025-11-18 14:00:29,20998,AB GRADE
359237635373645,12 PRO MAX,256GB,BLUE,AB GRADE,TRUE,296,2025-11-18 14:00:29,20998,AB GRADE
350002265582090,12 PRO MAX,512GB,BLUE,AB GRADE,TRUE,306,2025-11-18 14:00:29,20998,AB GRADE
350141780722938,12 PRO MAX,512GB,SILVER,AB GRADE,TRUE,306,2025-11-18 14:00:29,20998,AB GRADE
356718113978883,12 PRO MAX,512GB,GOLD,AB GRADE,TRUE,306,2025-11-18 14:00:29,20998,AB GRADE
352048886596447,12 PRO MAX,512GB,BLUE,AB GRADE,TRUE,306,2025-11-18 14:00:29,20998,AB GRADE
350320348205160,14 PLUS,128GB,BLUE,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
352073501470190,14 PLUS,128GB,BLUE,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
352820543104157,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
352820546233805,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
353547798183813,14 PLUS,128GB,STARLIGHT,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
356485675198355,14 PLUS,128GB,RED,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
356485676455986,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
356806351754650,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
357442664221143,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
359069333603241,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,270,2025-11-18 14:00:29,20998,AB GRADE
352130211979025,14 PRO,128GB,BLACK,AB GRADE,TRUE,342,2025-11-18 14:00:29,20998,AB GRADE
354183133579199,14 PRO,128GB,GOLD,AB GRADE,TRUE,342,2025-11-18 14:00:29,20998,AB GRADE
354615757752446,14 PRO,128GB,BLACK,AB GRADE,TRUE,342,2025-11-18 14:00:29,20998,AB GRADE
356011262987735,14 PRO,128GB,PURPLE,AB GRADE,TRUE,342,2025-11-18 14:00:29,20998,AB GRADE
358073469131812,14 PRO,128GB,PURPLE,AB GRADE,TRUE,342,2025-11-18 14:00:29,20998,AB GRADE
350636597865374,14 PRO MAX,256GB,GOLD,AB GRADE,TRUE,429,2025-11-18 14:00:29,20998,AB GRADE
356200541004558,14 PRO MAX,256GB,BLACK,AB GRADE,TRUE,429,2025-11-18 14:00:29,20998,AB GRADE
357183960185638,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,429,2025-11-18 14:00:29,20998,AB GRADE
357414191496175,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,429,2025-11-18 14:00:29,20998,AB GRADE
350321535415679,14 PRO MAX,512GB,GOLD,AB GRADE,TRUE,436,2025-11-18 14:00:29,20998,AB GRADE
354379779177054,15 PRO MAX,256GB,BLACK,AB GRADE,TRUE,574,2025-11-18 14:00:29,20998,AB GRADE
358071240318948,15 PRO MAX,256GB,TITANIUM,AB GRADE,TRUE,574,2025-11-18 14:00:29,20998,AB GRADE
350777737780196,12 PRO MAX,128GB,GOLD,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
356714113964775,12 PRO MAX,128GB,BLUE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
356717111245030,12 PRO MAX,128GB,BLUE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
356718118429759,12 PRO MAX,128GB,BLUE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
359015638789524,12 PRO MAX,128GB,GOLD,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
359871978188085,12 PRO MAX,128GB,GOLD,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
354155254568003,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
357769857613367,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
358250492706444,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
358393419828246,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
359608204329020,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
356680114054553,12 PRO,128GB,GOLD,AB GRADE,TRUE,232,2025-11-18 14:00:29,20998,AB GRADE
350121910333335,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
350321539103602,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
350813228286094,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
351109799913276,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
352348744389484,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353083965024697,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353083969945756,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353791988625122,14 PRO MAX,128GB,GOLD,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353885668430751,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
355901940244916,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
355909993691644,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357183964535531,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357879430729372,14 PRO MAX,128GB,GOLD,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357879434336828,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
358497897937377,14 PRO MAX,128GB,GOLD,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
359702375488671,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
350321532335912,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
350387758365644,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
350813226352153,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
351109790266740,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
351109794250021,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
352348749789506,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353083968166149,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353223147594916,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353223149094402,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353360943483447,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353742538903493,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353791984190915,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353885662138129,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353885667728353,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
354350150178920,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
355063660173930,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
355086758673081,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
355901946422003,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
355909999787636,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
356041408309114,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
356200548657317,14 PRO MAX,128GB,SILVER,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
356200549363576,14 PRO MAX,128GB,GOLD,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357183960043597,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357183964370434,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357414197559034,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357650612130998,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357773243693158,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357938438873325,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
358057911133047,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
358057916646985,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
358497897992026,14 PRO MAX,128GB,SILVER,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
359702375407234,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
359702375564489,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
357414190277766,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,429,2025-11-18 14:00:29,20998,AB GRADE
351109799396852,14 PRO MAX,512GB,PURPLE,AB GRADE,TRUE,436,2025-11-18 14:00:29,20998,AB GRADE
353083969363307,14 PRO MAX,512GB,BLACK,AB GRADE,TRUE,436,2025-11-18 14:00:29,20998,AB GRADE
357397708990808,14 PRO MAX,512GB,BLACK,AB GRADE,TRUE,436,2025-11-18 14:00:29,20998,AB GRADE
359702376655500,14 PRO MAX,512GB,SILVER,AB GRADE,TRUE,436,2025-11-18 14:00:29,20998,AB GRADE
353555371663671,14,128GB,PURPLE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
358264149025272,14,128GB,PURPLE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
359014539668903,14,128GB,PURPLE,AB GRADE,TRUE,255,2025-11-18 14:00:29,20998,AB GRADE
357650615616399,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:00:29,20998,AB GRADE
353431652183559,15 PRO,256GB,BLUE,AB GRADE,TRUE,491,2025-11-18 14:00:29,20998,AB GRADE
352772253180994,15 PRO,256GB,BLACK,AB GRADE,TRUE,491,2025-11-18 14:00:29,20998,AB GRADE
356717113976608,12 PRO MAX,512GB,GRAPHITE,AB GRADE,TRUE,306,2025-11-18 14:00:29,20998,AB GRADE
350408489144361,12 PRO MAX,128GB,BLUE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
357771755135790,12 PRO MAX,128GB,GRAPHITE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
354741661886292,12 PRO MAX,128GB,GRAPHITE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
357061223820516,12 PRO MAX,128GB,GRAPHITE,AB GRADE,TRUE,281,2025-11-18 14:00:29,20998,AB GRADE
359069336894201,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
350028713071063,14 PLUS,128GB,BLUE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
350320347411975,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
351906512193726,14 PLUS,128GB,BLUE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
352820545927001,14 PLUS,128GB,BLUE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
352820547814496,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
353547796710567,14 PLUS,128GB,BLUE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
353547798967835,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
355348893818967,14 PLUS,128GB,RED,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
355479507005343,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
356752981742519,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
356752988433484,14 PLUS,128GB,BLUE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
356806353680721,14 PLUS,128GB,MIDNIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
350320341744934,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
351906515469792,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
351906516353995,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
351906518494854,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
356485679435316,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
355348897089557,14 PLUS,128GB,PURPLE,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
359069334892710,14 PLUS,128GB,STARLIGHT,AB GRADE,TRUE,275,2025-11-18 14:15:26,20966,AB GRADE
354001278022892,14 PRO,128GB,SILVER,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
359128121276220,14 PRO,128GB,GOLD,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
354183132966116,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
354627903830125,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
353115827600908,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
353429719396057,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
355563349264406,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
357154678033550,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
359128122970292,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
351284081498698,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
350308316695223,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
353429711119077,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
353429718020740,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
357154678449012,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
357154678947429,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
353115825694358,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
354627909112452,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
358073462882882,14 PRO,128GB,GOLD,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
354672344544711,14 PRO,128GB,PURPLE,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
355563346616517,14 PRO,128GB,BLACK,AB GRADE,TRUE,348,2025-11-18 14:15:48,20976,AB GRADE
354387353196895,15 PLUS,256GB,PINK,AB GRADE,TRUE,417,2025-11-18 14:16:19,21000,AB GRADE
351811692604585,16E,128GB,BLACK,AB GRADE,TRUE,318,2025-11-18 14:16:19,21000,AB GRADE
351836498578147,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:16:19,21000,AB GRADE
359014539489474,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:16:19,21000,AB GRADE
355407362685347,15 PRO,128GB,BLUE,AB GRADE,TRUE,457,2025-11-18 14:16:19,21000,AB GRADE
352051681867724,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:16:19,21000,AB GRADE
351929294853580,14,128GB,BLUE,AB GRADE,TRUE,255,2025-11-18 14:16:19,21000,AB GRADE
354058248701724,15 PRO MAX,512GB,BLACK,AB GRADE,TRUE,602,2025-11-18 14:16:19,21000,AB GRADE
357154674768720,14 PRO,128GB,BLACK,AB GRADE,TRUE,342,2025-11-18 14:16:19,21000,AB GRADE
354672343615785,14 PRO,128GB,PURPLE,AB GRADE,TRUE,342,2025-11-18 14:16:19,21000,AB GRADE
355063665013347,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,429,2025-11-18 14:16:19,21000,AB GRADE
357183960235656,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,429,2025-11-18 14:16:19,21000,AB GRADE
357183968331473,14 PRO MAX,512GB,BLACK,AB GRADE,TRUE,436,2025-11-18 14:16:19,21000,AB GRADE
357414190091209,14 PRO MAX,512GB,BLACK,AB GRADE,TRUE,436,2025-11-18 14:16:19,21000,AB GRADE
357938430523480,14 PRO MAX,512GB,PURPLE,AB GRADE,TRUE,436,2025-11-18 14:16:19,21000,AB GRADE
353352951631744,15 PLUS,256GB,BLACK,AB GRADE,TRUE,417,2025-11-18 14:16:19,21000,AB GRADE
357136794180316,15 PLUS,256GB,BLUE,AB GRADE,TRUE,417,2025-11-18 14:16:19,21000,AB GRADE
353864165443849,15 PRO,512GB,BLUE,AB GRADE,TRUE,504,2025-11-18 14:16:19,21000,AB GRADE
354070966110012,15 PRO,512GB,BLACK,AB GRADE,TRUE,504,2025-11-18 14:16:19,21000,AB GRADE
354078649352422,15 PRO,512GB,BLUE,AB GRADE,TRUE,504,2025-11-18 14:16:19,21000,AB GRADE
358197543696654,15 PRO,512GB,WHITE,AB GRADE,TRUE,504,2025-11-18 14:16:19,21000,AB GRADE
351553466806612,16 PLUS,128GB,PINK,AB GRADE,TRUE,513,2025-11-18 14:16:19,21000,AB GRADE
355603306336886,16 PLUS,128GB,BLACK,AB GRADE,TRUE,513,2025-11-18 14:16:19,21000,AB GRADE
359049973954450,16 PLUS,128GB,PINK,AB GRADE,TRUE,513,2025-11-18 14:16:19,21000,AB GRADE
359410890895178,16 PLUS,128GB,ULTRAMARINE,AB GRADE,TRUE,513,2025-11-18 14:16:19,21000,AB GRADE
358906604414116,16 PRO,128GB,DESERT,AB GRADE,TRUE,627,2025-11-18 14:16:19,21000,AB GRADE
355515603103183,16 PRO,256GB,TITANIUM,AB GRADE,TRUE,657,2025-11-18 14:16:19,21000,AB GRADE
355441318982870,16E,128GB,BLACK,AB GRADE,TRUE,318,2025-11-18 14:16:19,21000,AB GRADE
353357353498683,16 PRO,512GB,BLACK,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
354136654942758,16 PRO,512GB,BLACK,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
357324794038979,16 PRO,512GB,BLACK,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
353357350990591,16 PRO,512GB,DESERT,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
354078663148292,16 PRO,512GB,DESERT,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
355688661777378,16 PRO MAX,1TB,DESERT,AB GRADE,TRUE,858,2025-11-18 14:16:19,21000,AB GRADE
359222380652096,16 PRO MAX,1TB,DESERT,AB GRADE,TRUE,858,2025-11-18 14:16:19,21000,AB GRADE
359222388086370,16 PRO MAX,1TB,DESERT,AB GRADE,TRUE,858,2025-11-18 14:16:19,21000,AB GRADE
352130212253081,14 PRO,256GB,GOLD,AB GRADE,TRUE,370,2025-11-18 14:16:19,21000,AB GRADE
353429713964777,14 PRO,256GB,BLACK,AB GRADE,TRUE,370,2025-11-18 14:16:19,21000,AB GRADE
353429719814471,14 PRO,256GB,BLACK,AB GRADE,TRUE,370,2025-11-18 14:16:19,21000,AB GRADE
354627907712576,14 PRO,256GB,PURPLE,AB GRADE,TRUE,370,2025-11-18 14:16:19,21000,AB GRADE
357712762814902,14 PRO,256GB,PURPLE,AB GRADE,TRUE,370,2025-11-18 14:16:19,21000,AB GRADE
358001680485477,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,398,2025-11-18 14:16:19,21000,AB GRADE
359702379586272,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,398,2025-11-18 14:16:19,21000,AB GRADE
355063669238833,14 PRO MAX,512GB,SILVER,AB GRADE,TRUE,436,2025-11-18 14:16:19,21000,AB GRADE
356200542739830,14 PRO MAX,512GB,PURPLE,AB GRADE,TRUE,436,2025-11-18 14:16:19,21000,AB GRADE
357828286757888,14 PRO MAX,512GB,GOLD,AB GRADE,TRUE,436,2025-11-18 14:16:19,21000,AB GRADE
355588186124249,16 PRO,128GB,TITANIUM,AB GRADE,TRUE,627,2025-11-18 14:16:19,21000,AB GRADE
356295604126918,16 PRO,128GB,BLACK,AB GRADE,TRUE,627,2025-11-18 14:16:19,21000,AB GRADE
355964940333063,16 PRO,256GB,TITANIUM,AB GRADE,TRUE,657,2025-11-18 14:16:19,21000,AB GRADE
355515609155328,16 PRO,256GB,TITANIUM,AB GRADE,TRUE,657,2025-11-18 14:16:19,21000,AB GRADE
350577194107663,14,256GB,STARLIGHT,AB GRADE,TRUE,287,2025-11-18 14:16:19,21000,AB GRADE
358393417676241,14,256GB,PURPLE,AB GRADE,TRUE,287,2025-11-18 14:16:19,21000,AB GRADE
352051686235448,14,256GB,BLUE,AB GRADE,TRUE,287,2025-11-18 14:16:19,21000,AB GRADE
359014530753597,14,128GB,MIDNIGHT,AB GRADE,TRUE,255,2025-11-18 14:16:19,21000,AB GRADE
355407364660454,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,457,2025-11-18 14:16:19,21000,AB GRADE
353788462303275,15 PRO,256GB,BLUE,AB GRADE,TRUE,491,2025-11-18 14:16:19,21000,AB GRADE
354070962493412,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,491,2025-11-18 14:16:19,21000,AB GRADE
356371481013972,15 PRO MAX,512GB,BLUE,AB GRADE,TRUE,602,2025-11-18 14:16:19,21000,AB GRADE
359897658130485,15 PRO MAX,512GB,TITANIUM,AB GRADE,TRUE,602,2025-11-18 14:16:19,21000,AB GRADE
354078662401163,16 PRO,512GB,BLACK,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
354070962797887,15 PRO,256GB,BLACK,AB GRADE,TRUE,491,2025-11-18 14:16:19,21000,AB GRADE
358906603407087,16 PRO,512GB,WHITE,AB GRADE,TRUE,675,2025-11-18 14:16:19,21000,AB GRADE
350496309028385,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
351306993318274,15 PRO MAX,256GB,WHITE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
351581978717498,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
354068582549647,15 PRO MAX,256GB,WHITE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
355364285658382,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
356371489652011,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
358071243171153,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
358071246517246,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
359711530992568,15 PRO MAX,256GB,BLUE,AB GRADE,TRUE,584,2025-11-18 14:17:18,21007,AB GRADE
350404320493521,15 PRO,128GB,BLACK,AB GRADE,TRUE,462,2025-11-18 14:17:18,21007,AB GRADE
350832430018509,15 PRO,128GB,BLACK,AB GRADE,TRUE,462,2025-11-18 14:17:18,21007,AB GRADE
352343190548972,15 PRO,128GB,BLUE,AB GRADE,TRUE,462,2025-11-18 14:17:18,21007,AB GRADE
352343192123485,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,462,2025-11-18 14:17:18,21007,AB GRADE
